kalman_roll,kalman_pich,kalman_yaw
-0.15582635427889974,-0.1175708954086702,0.024186772774137392
-0.17288791381538285,-0.11712167490710665,0.024178918792503414
-0.1802678652017176,-0.11228252146198273,0.024767094750425503
-0.17356173837276911,-0.10475045110926227,0.025359634031477576
-0.15018492544684234,-0.09755962221431484,0.02577240439957424
-0.1355557354632424,-0.09200448115312773,0.026239279974482718
-0.12237350572230805,-0.08720523479799383,0.026501952026907867
-0.118323963334595,-0.08483597909923017,0.02670441022013921
-0.12439132830620787,-0.08794393412186534,0.027345818720247127
-0.14250630579235216,-0.09687447838487116,0.0287700073898745
-0.16154827815913814,-0.10485479038527584,0.031077332661011006
-0.15886720394438775,-0.10485384448590854,0.033759903721326284
-0.1439096937732339,-0.1022972706212286,0.03669031153542477
-0.1347904473250111,-0.09553529450669697,0.03990695334685032
-0.12724018261731454,-0.09191225286914308,0.04244117142074609
-0.12201810772115247,-0.08354317897396514,0.04383568949308956
-0.1217495308160826,-0.08137644721374986,0.044594907717707084
-0.13648442718076662,-0.08440685846225864,0.04552429554439407
-0.16407492390047246,-0.09545096859106073,0.04728882341816034
-0.1918318096274784,-0.10613165736921724,0.04991030795465582
-0.2116981770475372,-0.1144407701851256,0.0532089802409251
-0.21375329696352194,-0.1178763878165846,0.056956202144956926
-0.1994148598081753,-0.10839049737729647,0.060628374891153
-0.1785119296577562,-0.09833368411913074,0.0638275634100586
-0.15827723949770162,-0.08919319137111821,0.06656336701255973
-0.14465147021747546,-0.08587624555816474,0.06934193118173469
-0.13752742850863006,-0.08046364366411758,0.07229939159923908
-0.12868729008829954,-0.07190385657621604,0.07486415293504475
-0.1280452936984721,-0.06350793432385411,0.07694720339729999
-0.132717076579371,-0.05852330128584934,0.07893513341532153
-0.135252302321265,-0.0546648308184274,0.08095797001838298
-0.1344494600773047,-0.049348503106005324,0.08307854505955607
-0.13341599888768074,-0.04319511490024538,0.08489019682312618
-0.13033002426696486,-0.039834220009683036,0.08624195432879579
-0.13660326404548498,-0.04003312178163895,0.08752128067050763
-0.14335367713585134,-0.040018333660391515,0.08881544231086143
-0.14855045164705796,-0.038307453096374976,0.0903015901689346
-0.1510664871521348,-0.032790164108822815,0.09187674981885947
-0.1481501651845871,-0.02624602983015613,0.09356011988240802
-0.1409712389030523,-0.021249741421172127,0.09537526230448212
-0.13270896714164204,-0.01802330876072239,0.09697747455781293
-0.12688630562944894,-0.016537521524854992,0.09825592823489876
-0.13106534268349265,-0.015605218902269982,0.09927170985955946
-0.1397839556351257,-0.01678042069721164,0.10023076828353036
-0.14743755704877906,-0.016005911543184842,0.10127534784084896
-0.15249490960498596,-0.014986870357378482,0.10224313291107982
-0.14868748657925052,-0.017340187181787228,0.10290810335608966
-0.1424278322307464,-0.018852253616443836,0.10356696514871752
-0.13878571281315674,-0.021306767134099246,0.10451729692642844
-0.13552841137633556,-0.02712398062501083,0.10570237548853258
-0.13177087645524352,-0.031673484726786265,0.10702620772617027
-0.1302296323605148,-0.031682729867312874,0.10810220321002477
-0.13408523128742264,-0.035780389505822914,0.10910664019454752
-0.1410992042336876,-0.04185419498215653,0.11030131806753764
-0.14601610620168115,-0.05122166875768038,0.11149337794664976
-0.14460570864717506,-0.05612933156408386,0.112647040582218
-0.13523016895847134,-0.05250406404280528,0.11368987481028466
-0.126169610795015,-0.04944123227269006,0.11450494357096598
-0.121168981270645,-0.04616105521547054,0.11498839977376843
-0.11961389216589187,-0.04615575217124068,0.11504599563908426
-0.11460853259577343,-0.04619828553327753,0.11479379556217105
-0.11229381848701656,-0.04730964593131967,0.1145311235097459
-0.11508618220026574,-0.052403871253782236,0.11427019678657276
-0.11715143041870142,-0.055632651790537904,0.11392287626542587
-0.11360569296601104,-0.0552639466471947,0.11355024847012507
-0.10865542051563602,-0.05518910645759132,0.11318111133332827
-0.10322475879164628,-0.05369473987019495,0.1127727042883616
-0.0997223231183962,-0.0528435594854915,0.11206235528279992
-0.09472377634771574,-0.05293209011353248,0.11077168430095012
-0.09461186043055456,-0.05306205958805303,0.10892599861696613
-0.09548347848239047,-0.056025532429477436,0.10661256469344764
-0.09817917594223516,-0.05935766768322553,0.10413157916173768
-0.13554059714196467,-0.0791846040623916,0.10211310588180623
-0.1411191839270066,-0.08802624483889722,0.10133817969392077
-0.13273102445127213,-0.08329278351902751,0.10187137778040503
-0.11892151280220838,-0.08110731169088016,0.10275364171728817
-0.11641218476003948,-0.07360052206283295,0.10313237816497092
-0.09966061916135878,-0.06021119396789791,0.10251540427439093
-0.07729615290763305,-0.045870022763689525,0.10100569447141584
-0.0732864684665906,-0.04024590636364683,0.09889646407038068
-0.08101321461864394,-0.040318706704780334,0.09650710832440043
-0.08866525091229521,-0.04275595325729602,0.09432021077165156
-0.09699594109969084,-0.044587690505906115,0.09243961850262766
-0.10156825556506924,-0.04449444551389023,0.09084176957242686
-0.1041065641805898,-0.04492506407972333,0.08949350272526124
-0.10524633174943936,-0.048648724452385515,0.0883956906257568
-0.10497964870056828,-0.051657321733821225,0.08752389866438562
-0.1029358561658785,-0.05057757142858151,0.08675857178738612
-0.10268010405784833,-0.05047115744228243,0.08597230095936267
-0.10755328471336988,-0.04814387864675329,0.08501149720613979
-0.1129468313236866,-0.04894464963457116,0.08355240195147254
-0.1243292344008484,-0.053964891178710485,0.08169886228585456
-0.12933049695250465,-0.060143581324463034,0.08007221542299585
-0.13135075462851012,-0.062998312403744,0.07905468846908316
-0.13197860190143232,-0.06725547469594823,0.07849618310844497
-0.13131124350149442,-0.07069211990711953,0.07813228195940415
-0.13553816800899976,-0.0744993049055923,0.07792284244916484
-0.13378015921743194,-0.08528516874054548,0.07790713448589688
-0.13204027296574045,-0.08538021470526408,0.07830768754922958
-0.12914173918781185,-0.08161234655180788,0.0791306102915449
-0.12480131630207107,-0.07851743070918471,0.08019089781213146
-0.1153633589383368,-0.07568714078571656,0.08135590508783767
-0.11369858021162108,-0.0730694861923969,0.08274082384929518
-0.1158908820208258,-0.07556920429614547,0.08434478143187797
-0.12239051936536202,-0.0804483221807995,0.08608487469611632
-0.1296132822401122,-0.08550616270428314,0.08817665180463152
-0.12780065071975485,-0.08684724501471981,0.09108175234457608
-0.1301195360169738,-0.08533856528917409,0.09525308925684252
-0.1260022234624978,-0.079240092770927,0.10056674416453927
-0.12245332290144775,-0.08094389507137356,0.1066858685220314
-0.11073848349418328,-0.08035856418108013,0.11353803116536113
-0.11215132747981924,-0.07610221009964323,0.12217915629198504
-0.1437003063904933,-0.06364991513706117,0.13332570155984685
-0.17761404498157232,-0.06921249471939445,0.1469436330485326
-0.21806518613607928,-0.08288546983972839,0.16393004999356742
-0.2392926603610556,-0.09653004655577707,0.18399435507449424
-0.2272552987354993,-0.09685716620417543,0.2049697220249621
-0.17693984997450524,-0.0847677954116619,0.22434898537448114
-0.11903670114673992,-0.07521628590285971,0.2407384997153339
-0.07663996661858903,-0.06257384124275335,0.2548259247728061
-0.043945335105474485,-0.046412906137969584,0.26765409477496444
-0.0313989165097505,-0.04283321606182478,0.2801611241947558
-0.03928809283507925,-0.04763227405318316,0.2929779495567761
-0.0424468850121039,-0.049375035341997074,0.3059832704780119
-0.04703844466846994,-0.06023316783884125,0.3182311185038821
-0.05635648236318872,-0.0700687981722252,0.3298305767126364
-0.06636000391736488,-0.08585889721190912,0.3417503028391317
-0.08546267334039752,-0.10309676615785776,0.35369533623978083
-0.09836593760209524,-0.08139537339804577,0.3678900990462507
-0.1056143711515042,-0.09069663438592653,0.380723505036165
-0.10402739692149003,-0.0989574452740565,0.3894073907294628
-0.12492133156416167,-0.1154114839300762,0.3972700990096972
-0.12775290313324625,-0.11819073776917464,0.4057550171682677
-0.13021892122970227,-0.12516557974443487,0.4168596745340816
-0.12389196418141595,-0.1150146355753018,0.43130314675896064
-0.1333560954695261,-0.07848920823873927,0.44880094517482977
-0.19168357963474034,-0.015075596034032563,0.4721621772127738
-0.20578880170426594,-0.011419092514450876,0.4996589669133185
-0.2088149937558201,-0.02032998580584373,0.5245831412964236
-0.19305444261567,-0.02194768353392767,0.5477680950799163
-0.16663317752210366,-0.029130844292915337,0.5738921833237675
-0.14516364437186416,-0.024645575531766512,0.6030339458443168
-0.13537174102996247,-0.023683400639516967,0.6329750691622795
-0.12921980633844174,-0.03138491401562213,0.6643962316859334
-0.09016992987041696,-0.041264815613158486,0.6989345522536492
-0.06365549693646487,-0.05141180461845553,0.7388380149419955
-0.06930030595206765,-0.041341472201924516,0.7866539277942581
-0.07066949293353525,-0.01396177893373518,0.8435097735072254
-0.11019931534939456,0.024703029563275997,0.906732580331468
-0.17108771594954242,0.0643682502170209,0.970152609361186
-0.2289409368923125,0.11032329147115956,1.0291141948166844
-0.2768886454084529,0.12273351665850955,1.0845144359334884
-0.277725396213143,0.1047532428904374,1.1390725556862051
-0.2770521454369235,0.07323292019789297,1.1940408278131405
-0.28552853647617954,0.05374775937749872,1.2494419415945706
-0.2917014343185965,0.028399146297469282,1.3043203292650285
-0.2983674222681877,0.008019250622942068,1.3599369912090795
-0.3257795992366786,0.011632588623939255,1.4174455900622926
-0.3635431726587389,0.011793683816693929,1.4758582694680389
-0.3622809114751557,0.03985033161549749,1.5326233580599025
-0.3763184922498052,0.06821753763782727,1.5833880046834097
-0.4004320964293975,0.1078865382779588,1.625648534526574
-0.4144619529906158,0.15879150192974684,1.6609233840386315
-0.3979068347350619,0.17255853663764326,1.6914387206805004
-0.34103911135924825,0.1655496084292452,1.719203418421226
-0.3408364458524393,0.14195835275393204,1.748516223208471
-0.3165388428889967,0.14673316395184,1.7774808348099431
-0.2909142471038713,0.15250342072965145,1.8027820003114787
-0.24629832656373915,0.1751828486771402,1.8265350587664957
-0.27355240430788114,0.2108956263856617,1.8476858313067888
-0.2636024225011869,0.2651468104262888,1.8622575852316892
0.005249499888228593,0.1092585415107673,1.8781767333391295
-0.048874118527005836,0.12385902102798375,1.907360383761727
-0.04837439931113487,0.15095464546533982,1.941588035722588
-0.09433948813356746,0.19858330723694825,1.9709985789479445
-0.09403227883501218,0.2361741006513176,1.9987318607621345
-0.118463141804924,0.2161616967413084,2.026102114091909
-0.12935415783758508,0.1572345328464541,2.0518212859492984
-0.11691266344205915,0.10061856273339316,2.078352035908864
-0.11189748245975828,0.0642189557380069,2.108586374541161
-0.11507355099251627,0.07005365611346816,2.1424806686148914
-0.12966111553062182,0.09989072731795283,2.1776516710364557
-0.1473737463054157,0.1417460078020496,2.209438480038402
-0.1641279495990425,0.17744098583563028,2.2350511868114187
-0.10476286280642172,0.12531325723108006,2.255076221984176
-0.1245082599265669,0.0902631467323748,2.2749083982745875
-0.1464479344223685,0.01947693424494308,2.295437833601171
-0.10742134984749496,-0.07802703591953611,2.3121022372992126
-0.08860404813107507,-0.08945503160938638,2.325699224836874
-0.057477631544179,-0.06036827193037601,2.3386443318989167
-0.05291369916320088,-0.03463133610853725,2.3512168111656577
-0.05478530835616719,0.022271412853318108,2.364944698397219
-0.03663599702073813,0.03955066149377687,2.3821562628157613
-0.026744492768731268,0.020075168660666227,2.4015006195802404
-0.030537190770053093,-0.04134004896706036,2.4222665470204694
-0.05706944635998984,-0.10270028945046064,2.4438562698676387
-0.0768401789319403,-0.1722814206371322,2.463660520890018
-0.07436226964028261,-0.14130445897146038,2.4799854580485468
-0.06182520804173679,-0.12547226690907295,2.494240434714211
-0.044626345714697487,-0.11725226647337635,2.5078705835076605
-0.03405501704153902,-0.10715972964295087,2.5217206437868613
-0.06029283462366344,-0.16612198976370504,2.5367287300247607
-0.13015669311171127,-0.2222375098183972,2.552372116110386
-0.12633595103086587,-0.2427183494771159,2.5672405760081256
-0.0991805559043551,-0.1667179731039308,2.580067873345658
-0.07431776764805936,-0.08945754034597136,2.5925897380640914
-0.08690404154430903,-0.01075998505750378,2.6082401054667246
-0.13353926664904175,-0.018544444346462508,2.625430725934242
-0.1382051776153962,-0.0753956096261404,2.6408358745769704
-0.14233882348432236,-0.09986251894511862,2.654285381792839
-0.1630529790495339,-0.1095284635579656,2.6678055748434133
-0.1800266336092144,-0.08452228651970017,2.6841889805318835
-0.1788728322312648,-0.07921715987642669,2.701507882699423
-0.21912500382963448,-0.06788836188879696,2.718496917638336
-0.19735663135837608,-0.05480513712932071,2.7383927984464456
-0.2032394662953147,-0.09362425440033988,2.7597451565153444
-0.17521578886223094,-0.1417675371408218,2.776309203781397
-0.17473724492935794,-0.1416344244263014,2.786439967424597
-0.1569986591216688,-0.14434153179570944,2.792837471797782
-0.13929476700981064,-0.15391846877296447,2.7968875083270355
-0.12648352929994153,-0.16017137528236694,2.799643383215934
-0.1181082487924754,-0.16548903598850767,2.801906202591145
-0.10576424452405322,-0.17071024071367127,2.803637569209124
-0.0993636327229017,-0.18097252995175853,2.8050172519828256
-0.08823309835899854,-0.2047427333907485,2.8069728934096854
-0.0702584813197824,-0.20954960755605828,2.810206115849005
-0.07716034158967193,-0.22166287118147826,2.813503042806022
-0.0868227757943518,-0.21236502651347292,2.8169858473283766
-0.06081818567389289,-0.21628116087192467,2.821665075052973
-0.04534716220782994,-0.22298105070385574,2.8270974123498065
-0.022764052524478055,-0.21923095750476354,2.833556003246811
-0.005286147582623193,-0.22048736728310134,2.8401367671914555
-0.015909290803448155,-0.201026029117822,2.8470927769252787
0.008704874950932643,-0.18612260773793116,2.8569870484548345
0.026915470078203475,-0.17719041300753052,2.8692104618711767
0.04243804945064448,-0.16533907896895855,2.882107572378789
0.08333082838023012,-0.17021338833186375,2.8949767576183687
0.09003408663552945,-0.1666495255967523,2.9067751833618507
0.08698721032952281,-0.17252329728951818,2.9172401775568084
0.09926104951963824,-0.17348390477929598,2.926772293266576
0.10595719120559616,-0.17752327731474696,2.9366115869246943
0.10932660353754067,-0.17306601590865894,2.9472397694047143
0.12148291071659505,-0.15752502459042889,2.958821774320948
0.1352326081915224,-0.14681669893787247,2.971443122806745
0.10664623848513084,-0.1243241764209363,2.9857504593499686
0.10118101800021803,-0.11023828464612694,3.003560671701945
0.11145339686097032,-0.1333767199243244,3.023283764914107
0.10929430415203516,-0.15939607100687747,3.0403801376020168
0.09330931179629864,-0.16639143151866792,3.0538950946648358
0.08669165937151055,-0.15274127314223127,3.066253771098207
0.0916905025869762,-0.14273052136921865,3.077972784360723
0.09871537516808962,-0.13211996823960553,3.0875886758745867
0.12315380226278347,-0.07771205531036064,3.0956006098058664
0.12446714235908506,-0.019124933697773436,3.106949613266959
0.07158357404989958,-0.023224240076428402,3.1221435770701964
0.058150642367144026,-0.060235453505128676,3.1370774868148854
0.06033706434768653,-0.07999803726270352,3.149930964091197
0.054052980247285436,-0.0909684824602521,3.1604535541514718
0.05283314761140197,-0.10333292785986846,3.1686592196297227
0.05081970669027131,-0.12654978186730922,3.1740453057013767
0.03919557145814826,-0.1582085152796673,3.1766057037140527
0.03012187250040892,-0.17999897019976654,3.176329069027612
0.024233970641746587,-0.18993373848563455,3.173873390770056
0.03679225878831843,-0.17776347706307127,3.170886259755267
0.0470294817524926,-0.1695808604482889,3.168226377975228
0.04580712385546151,-0.16764888133040182,3.1653308767461685
0.034882906066563,-0.17330982046689125,3.1619370840156664
0.034931311815950265,-0.1661927671574918,3.158546781943667
0.045379555530724515,-0.15292988587400466,3.15575338247585
0.05983454382975983,-0.14003985693328547,3.1535516496244593
0.07367055439937441,-0.11349394907888573,3.1520567751201267
0.0733714815008443,-0.09424172092221532,3.1508874045212902
0.07019811906521184,-0.09777299017817004,3.150193636143622
0.0645933128724835,-0.12199804038153872,3.1499030388231652
0.06851937777244023,-0.12219784663393,3.148996340276754
0.05094010864251218,-0.15222540179602634,3.147221340427476
0.0598133189710823,-0.14319586666949774,3.1454707751877247
0.0622085070869268,-0.14447084990580894,3.143728063929609
0.05728042314272451,-0.15501602341446113,3.141014076942757
0.04861448988724648,-0.16976578376646032,3.1370626515162416
0.03678714348979895,-0.17786101927529968,3.1321687482936498
0.013432349597340016,-0.17486303219147972,3.1280419172773093
0.0024603755389053,-0.1823957988910395,3.125930941547022
-0.00165339847594885,-0.19334960469146156,3.1251219814387228
-0.005313381909409132,-0.2028181806517116,3.1244334490488113
-0.012513480189895058,-0.21150653825172344,3.123089545524776
-0.005806649721332824,-0.2069956903294896,3.1213154183401235
-0.007031120841627261,-0.2044653780797896,3.119892974999748
-0.004464247329989306,-0.20198380673780444,3.118684334492741
-0.010215065361172828,-0.1790951740020612,3.1183562125933664
-0.04479147107432703,-0.15418710454171786,3.1218442531034767
0.017913146877812126,-0.20792630225266714,3.128301971335856
0.07068987746120453,-0.13901048998967974,3.131776049211951
0.06263604858642305,-0.1271505565512087,3.130963598445148
0.04143289603478111,-0.14621788741991285,3.1284965755474534
0.040984316939990884,-0.14858371991465738,3.1250320969822445
0.04462346286544387,-0.12542670294508873,3.12084068878358
0.056487461007936876,-0.11700847954062488,3.1157591626663987
0.06926628066092327,-0.1183626721925542,3.109924526976981
0.07745894229617567,-0.12238763507021215,3.1039284483317546
0.07044837475993346,-0.1283376603398878,3.0974794567456363
0.030103604231087808,-0.037905907685466984,3.0866636513710266
0.049786283526843535,-0.025169497212884057,3.0659937170396585
0.07754883527271494,-0.06758388470938488,3.040879301768085
0.10591875316734513,-0.12666107295384654,3.0210680694286984
0.1292297945988354,-0.17432951565944665,3.0096789233948087
0.13814101954044075,-0.1985046986723856,3.0067354256113212
0.1317520153522856,-0.230078151692856,3.011515882432533
0.08773856033299418,-0.2555602114926413,3.0234094286202486
0.0262476974376439,-0.2551462757079599,3.042174336073065
0.01443891310617091,-0.2287972558943352,3.065066074542224
0.01918624290856517,-0.19789902465815465,3.0869062521370543
0.012893932014647377,-0.15891284299871603,3.1048997240604903
-0.008943055107584546,-0.13181672518511908,3.1187419303580564
-0.033650073438370384,-0.12227873353830646,3.127870002345987
0.1191792463091943,-0.17125107384009436,3.1358138684364394
0.09659720447072158,-0.187083787821734,3.143989863317407
0.06959119485109176,-0.20503712719049327,3.150176182851101
0.02234242840374397,-0.20248199482421425,3.155525617008464
-0.005146909701114016,-0.19668583348822255,3.1616229247503056
-0.012396910421912393,-0.18238419325403973,3.1693782952815424
-0.002962645100359429,-0.18708563664539252,3.1785203299034888
0.006693806292459777,-0.20193045448837232,3.1876510198852968
0.01657247453520123,-0.21332295158811435,3.1953069066491704
0.026672694367673312,-0.21495777572376487,3.2014775182195963
0.04524306333720966,-0.2164185185880711,3.206813862407569
0.07529613805472074,-0.2130403426436971,3.211514906747816
0.0956972994347072,-0.22084358402386325,3.2151931881463938
0.11052139795549376,-0.2238523536813197,3.216881794197698
0.12452985204093565,-0.22196320087854693,3.2154584781926965
0.10607988986847,-0.21662831314679612,3.2110934097334587
0.016963157137973126,-0.20707721103816054,3.206900256205542
0.013187976070923872,-0.21204245903819086,3.204434105972475
0.024171567308763187,-0.2219237311629247,3.2021651779448823
0.03232362863795341,-0.2265024774199228,3.1993962130865934
0.03366750763510225,-0.2238682614429413,3.1964771499126328
0.0538203156051606,-0.21380276809590126,3.1934795469223327
0.07355926906598062,-0.2089220508262468,3.18950805020942
0.08518215650261024,-0.2102835772999816,3.1840120083948897
0.0755896466664634,-0.2040249304835917,3.1779469892442096
0.0905884475577486,-0.19734758062475294,3.170593917105557
0.11696244954574432,-0.15295733430407168,3.1632155376927518
0.13445024811799525,-0.14533781020682682,3.1595852528486037
0.1458684137297374,-0.13722401800204073,3.1595259116540357
0.15273381833468969,-0.14255647903643498,3.1614675904468785
0.16948246589442065,-0.1414861963575247,3.1638438562234694
0.20415240346758584,-0.12797346548623512,3.1660604243735024
0.2377601679041619,-0.11563696330926168,3.1686792909161206
0.25190172160960306,-0.12076664432753385,3.1724334941371604
0.2361189032562395,-0.15191926184085844,3.1766720262256283
0.20880938067319665,-0.17075529402158018,3.180460263367082
0.18013101877289814,-0.19666885530459194,3.1837074484404173
0.1568755833127243,-0.2182608335339652,3.1864633233293165
0.13565460994764555,-0.240428958817355,3.1890568825977796
0.1276055367165595,-0.2501149783008933,3.19087726100761
0.12708298150882194,-0.2528018026106912,3.1918171208098083
0.12928981538535458,-0.25373168415803066,3.1925981556500767
0.1216754681045539,-0.2511278273680583,3.1937238930176135
0.09094339240711716,-0.2755139417375866,3.1951629169858817
0.05264201314597987,-0.30229269393842684,3.196143792025503
0.026838827865655588,-0.31230811655887364,3.1957493476145524
0.01989855721726904,-0.3083115275345078,3.1939289692047224
0.03154303445388938,-0.2884680116185061,3.1914008597832084
0.05916252486095268,-0.2566209704338785,3.188765412612697
0.08061073530806995,-0.2307434780024117,3.1864676866524464
0.08745810673429938,-0.22207222248578684,3.1843043510446
0.08538754514265083,-0.2062640127622045,3.1818460547931657
0.09501508907146028,-0.1831406557035127,3.1795474561682893
0.10614139111303204,-0.15448345459746274,3.1779914951401365
0.11311929306838715,-0.14127402268574216,3.1768753570834862
0.12083706034954105,-0.13293306906729396,3.176638864969841
0.12149135473860928,-0.1379910081010643,3.1778518687999773
0.1302302228233561,-0.13576828872235094,3.1797123897826034
0.12942444539656714,-0.14894384556921755,3.181000442770576
0.13815760522924672,-0.1466206283301567,3.1810178960630955
0.13538202517578246,-0.1551608579347899,3.180263041161608
0.11934241549847588,-0.1778097352012797,3.1794575717118128
0.09172360987306644,-0.20651744583200535,3.178888594375662
0.07610751907119719,-0.22283200854204727,3.1783292163503982
0.06435268315809381,-0.24127174151171304,3.1768805930712434
0.05573213722178079,-0.2628592369331931,3.1737320191006453
0.06395071577639908,-0.2699479025214306,3.16941232920196
0.0696874193189218,-0.2660421343883195,3.1653998172516244
0.07030799364948144,-0.2639958732988026,3.1621098716116154
0.07225705531738058,-0.2580710285297716,3.1590546727559987
0.08063876482859145,-0.24375901526189,3.1554863471002963
0.0979287103283103,-0.23146276607573946,3.15130628354177
0.09856743745606014,-0.2292910077442301,3.1471637445621616
0.08657174716837265,-0.2369469666999463,3.1434549199016737
0.07446604396469465,-0.2439883346396963,3.140233042102492
