kalman_roll,kalman_pich,kalman_yaw
0.0,0.0,0.0
0.003828127282346385,-0.011581918939995469,0.0008063421144213803
0.008390895993967676,-0.031141094854675668,0.001446005285277302
0.008349475656633147,-0.05704450208940026,0.0020001473227855017
0.009656199947953257,-0.07888936388653954,0.002405063709248186
0.012366286957400104,-0.09501153864711744,0.0026572637861613673
0.016909213218031155,-0.1111929520709906,0.0028361600344907856
0.02117902310188262,-0.1218304027315638,0.002937389131106457
0.02542894999130061,-0.12866870239359576,0.002966187063764363
0.035035122242199665,-0.13156954636874632,0.003024655593706173
0.045440086456261485,-0.1320366930434964,0.0031695179216217023
0.04903621770193222,-0.1325796586478747,0.0034286993155428604
0.045478320615853926,-0.13555083374796678,0.003839724354387525
0.041438417185450736,-0.14050747485532766,0.004424409653805626
0.03869469844305462,-0.1430922522975384,0.005163556592025225
0.03197992695011125,-0.1515132914578204,0.006011786608494468
0.02555330557703535,-0.15962735911097978,0.006943792429059441
0.024205104803700108,-0.16582593133632587,0.008259770685063166
0.022498276356328,-0.17586144399002002,0.010658725741929371
0.02293333621613948,-0.18351536142007766,0.014720106911320176
0.033845548159592634,-0.1703499747709208,0.019483983104638697
0.06951317065735572,-0.1592014218101052,0.021867230198236956
0.08690337101431478,-0.1592295918588095,0.021012018864759733
0.07119279462840675,-0.16714407362192468,0.01827185193912863
0.0569076139670204,-0.17189086844913282,0.014268066635053641
0.05266920578477074,-0.1733816221238641,0.00966650606217059
0.04661063243695682,-0.17438130838732654,0.005035274892003636
0.03652419268073909,-0.1734008425249512,0.0006928957130417435
0.028041295993400932,-0.16820278774877326,-0.0025665066650576674
0.027868329207665018,-0.1694394261587601,-0.004039564553740882
0.03161142306216798,-0.1828246994576808,-0.0013936454077174778
0.03988969115313811,-0.19208668351819114,0.0042428954115982095
0.04707505487169978,-0.19325285320657867,0.00942215996689138
0.0580821458609037,-0.18088103610550468,0.012975650323951838
0.06511402861803996,-0.1799670983173103,0.014417292286099153
0.06504340696804428,-0.18616304930931327,0.015053464798451087
0.06675135303519626,-0.1967511367712184,0.015755087157752805
0.06261724126901815,-0.208426840349488,0.016804030038201398
0.06776246674252659,-0.2123366735544676,0.01847780079086396
0.07592688224435393,-0.2129868586446005,0.020913407762022048
0.07652281799681597,-0.21067605268636636,0.02357154421280941
